"placeId","cid","title","street","city","state","categoryName","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","temporarilyClosed","reviewsCount","price","imagesCount","isAdvertisement","description","permanentlyClosed","url","rank","totalScore","location/lat","location/lng"
"ChIJq6rqa6-B0IkRLQFcDr87bmw","7813248095300092205","Handwerker Gallery","1170 Gannett Ctr","Ithaca","New York","Museum","Monday","10 AM to 6 PM","Tuesday","Closed","Wednesday","10 AM to 6 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 6 PM","Saturday","12 to 5 PM","Sunday","12 to 5 PM","false","6",,"8","false",,"false","https://www.google.com/maps/place/Handwerker+Gallery/@42.4212157,-76.4950752,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081af6beaaaab:0x6c6e3bbf0e5c012d!8m2!3d42.4212157!4d-76.4950752!16s%2Fg%2F1tdgwch7?hl=en&entry=ttu","8","4.7","42.4212157","-76.4950752"
"ChIJX2qp_jeB0IkRDvio7RjYiXc","8613653363900872718","Neighbors Art Gallery","526 Elm St Ext","Ithaca","New York","Museum","Monday","Closed","Tuesday","Closed","Wednesday","Closed","Thursday","Closed","Friday","Closed","Saturday","2 to 4 PM","Sunday","2 to 4 PM","false","0",,"2","false",,"false","https://www.google.com/maps/place/Neighbors+Art+Gallery/@42.4365103,-76.5298452,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08137fea96a5f:0x7789d818eda8f80e!8m2!3d42.4365103!4d-76.5298452!16s%2Fg%2F11g4gz_0sd?hl=en&entry=ttu","38",,"42.4365103","-76.5298452"
"ChIJGTzK-KeB0IkRuvWye9o_pZ8","11503671030798546362","Tamarack Design","950 Danby Rd","Ithaca","New York","Museum",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Tamarack+Design/@42.4232182,-76.5020895,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081a7f8ca3c19:0x9fa53fda7bb2f5ba!8m2!3d42.4232182!4d-76.5020895!16s%2Fg%2F11f63y8hqb?hl=en&entry=ttu","30",,"42.4232182","-76.5020895"
"ChIJYcby3u-D0IkRJpAHcv5w52M","7198846767512129574","Museum of The Earth","1301 Trumansburg Rd","Ithaca","New York","Bus stop",,,,,,,,,,,,,,,"false","0",,,"false",,"false","https://www.google.com/maps/place/Museum+of+The+Earth/@42.4672,-76.53699,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083efdef2c661:0x63e770fe72079026!8m2!3d42.4672!4d-76.53699!16s%2Fg%2F11g02fd73l?hl=en&entry=ttu","56",,"42.4672","-76.53699"
"ChIJ-ZTaCu6G0IkR0hQmSM_2Oxg","1746260650665317586","Crystal's Point","25-137 Enfield Center Rd E","Ithaca","New York","Museum",,,,,,,,,,,,,,,"true","0",,,"false",,"false","https://www.google.com/maps/place/Crystal's+Point/@42.435836,-76.574358,17z/data=!3m1!4b1!4m6!3m5!1s0x89d086ee0ada94f9:0x183bf6cf482614d2!8m2!3d42.435836!4d-76.574358!16s%2Fg%2F11c5bsz289?hl=en&entry=ttu","51",,"42.435836","-76.574358"
"ChIJ01Z2OyiB0IkRfuMbI-czxdI","15187602386196358014","Timothy N. Heasley Mineralogy Museum","Snee Hall, 112 Hollister Dr","Ithaca","New York","Museum",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Timothy+N.+Heasley+Mineralogy+Museum/@42.4434632,-76.4851007,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081283b7656d3:0xd2c533e7231be37e!8m2!3d42.4434632!4d-76.4851007!16s%2Fg%2F11s8s_m3h4?hl=en&entry=ttu","27",,"42.4434632","-76.4851007"
"ChIJAQAAgfWB0IkRS1G5IwUXie8","17260352357715759435","LHB Hortorium Museum","412 Mann Library","Ithaca","New York","Museum","Monday","8 AM to 4:30 PM","Tuesday","8 AM to 4:30 PM","Wednesday","8 AM to 4:30 PM","Thursday","8 AM to 4:30 PM","Friday","8 AM to 4:30 PM","Saturday","Closed","Sunday","Closed","false","2",,"2","false",,"false","https://www.google.com/maps/place/LHB+Hortorium+Museum/@42.4487577,-76.4764146,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081f581000001:0xef89170523b9514b!8m2!3d42.4487577!4d-76.4764146!16s%2Fg%2F1wj_v7lg?hl=en&entry=ttu","23","4.5","42.4487577","-76.4764146"
"ChIJhbX-U4F42okRRKPd9PGaNmM","7149071822483202884","Cornell University Museum of Vertebrates","Imogene Powers Johnson Center for Birds and Biodiversity, 159 Sapsucker Woods Rd","Ithaca","New York","Natural history museum","Monday","9 AM to 5 PM","Tuesday","9 AM to 5 PM","Wednesday","9 AM to 5 PM","Thursday","9 AM to 5 PM","Friday","9 AM to 5 PM","Saturday","Closed","Sunday","Closed","false","4",,"1","false",,"false","https://www.google.com/maps/place/Cornell+University+Museum+of+Vertebrates/@42.4799468,-76.4508641,17z/data=!3m1!4b1!4m6!3m5!1s0x89da788153feb585:0x63369af1f4dda344!8m2!3d42.4799468!4d-76.4508641!16s%2Fg%2F1hc2bpcc2?hl=en&entry=ttu","5","4.8","42.4799468","-76.4508641"
"ChIJj4MZoH-B0IkRyGBFpk7ffSA","2341272910192533704","Sciencenter","601 1st St","Ithaca","New York","Science museum","Monday","Closed","Tuesday","10 AM to 5 PM","Wednesday","10 AM to 5 PM","Thursday","10 AM to 5 PM","Friday","10 AM to 5 PM","Saturday","10 AM to 5 PM","Sunday","10 AM to 5 PM","false","1226",,"2364","false","Children's museum exploring science & nature, with interactive exhibits, education programs & camps.","false","https://www.google.com/maps/place/Sciencenter/@42.449849,-76.504065,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0817fa019838f:0x207ddf4ea64560c8!8m2!3d42.449849!4d-76.504065!16s%2Fm%2F047rsnb?hl=en&entry=ttu","6","4.7","42.449849","-76.504065"
"ChIJx6N8-ZqB0IkRoAZKOxKh82g","7562565298961385120","The History Center in Tompkins County","110 N Tioga St","Ithaca","New York","History museum","Monday","Closed","Tuesday","Closed","Wednesday","10 AM to 5 PM","Thursday","10 AM to 5 PM","Friday","10 AM to 5 PM","Saturday","10 AM to 5 PM","Sunday","Closed","false","13",,"146","false",,"false","https://www.google.com/maps/place/The+History+Center+in+Tompkins+County/@42.440003,-76.4969629,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819af97ca3c7:0x68f3a1123b4a06a0!8m2!3d42.440003!4d-76.4969629!16s%2Fg%2F1trxfp4c?hl=en&entry=ttu","4","5","42.440003","-76.4969629"
"ChIJbU7QSu-P0IkRJNPyWXERsC4","3364208100183823140","Ulysses Historical Society","39 South St","Trumansburg","New York","Museum","Monday","9 to 11 AM","Tuesday","Closed","Wednesday","Closed","Thursday","Closed","Friday","Closed","Saturday","2 to 4 PM","Sunday","2 to 4 PM","false","10",,"2","false",,"false","https://www.google.com/maps/place/Ulysses+Historical+Society/@42.5366375,-76.6582481,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fef4ad04e6d:0x2eb0117159f2d324!8m2!3d42.5366375!4d-76.6582481!16s%2Fg%2F1tgcz0qv?hl=en&entry=ttu","3","4.8","42.5366375","-76.6582481"
"ChIJ1TE3nY6B0IkRDzVXrn48f94","16032599713250751759","Herbert F. Johnson Museum of Art","114 Central Ave","Ithaca","New York","Art museum","Monday","Closed","Tuesday","10 AM to 5 PM","Wednesday","10 AM to 5 PM","Thursday","10 AM to 5 PM","Friday","10 AM to 5 PM","Saturday","10 AM to 5 PM","Sunday","10 AM to 5 PM","false","564",,"1815","false","Ancient Roman sculptures to 21st-century photography in a distinctive I.M. Pei-designed tower.","false","https://www.google.com/maps/place/Herbert+F.+Johnson+Museum+of+Art/@42.4507153,-76.4862114,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e9d3731d5:0xde7f3c7eae57350f!8m2!3d42.4507153!4d-76.4862114!16zL20vMDZfNTl3?hl=en&entry=ttu","2","4.7","42.4507153","-76.4862114"
"ChIJDedE---D0IkRd_L9T7Z8Ksk","14495535473113297527","Museum of the Earth","1259 Trumansburg Rd","Ithaca","New York","Museum","Monday","10 AM to 5 PM","Tuesday","Closed","Wednesday","Closed","Thursday","10 AM to 5 PM","Friday","10 AM to 5 PM","Saturday","10 AM to 5 PM","Sunday","10 AM to 5 PM","false","490",,"1552","false","Hands-on, kid-friendly exhibits & a vast collection of fossils, including a mastodon skeleton.","false","https://www.google.com/maps/place/Museum+of+the+Earth/@42.4664857,-76.5359543,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083effb44e70d:0xc92a7cb64ffdf277!8m2!3d42.4664857!4d-76.5359543!16s%2Fm%2F026k1n5?hl=en&entry=ttu","1","4.5","42.4664857","-76.5359543"
"ChIJM0PTrCN32okRkzOoMJ8Kz-o","16919754003886650259","Groton Historical Society","172 Main St","Groton","New York","Historical place museum",,,,,,,,,,,,,,,"true","0",,"1","false",,"false","https://www.google.com/maps/place/Groton+Historical+Society/@42.589069,-76.3675158,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7723acd34333:0xeacf0a9f30a83393!8m2!3d42.589069!4d-76.3675158!16s%2Fg%2F11f5q769_g?hl=en&entry=ttu","10",,"42.589069","-76.3675158"
"ChIJAQBAZ4mB0IkRgkizhvcgkEk","5300773008903981186","Cornell Cinema","104 Willard Straight Hall","Ithaca","New York","Movie theater",,,,,,,,,,,,,,,"false","81",,"20","false","Veteran theater hosting cherished black & white films & modern works, plus an outdoor summer series.","false","https://www.google.com/maps/place/Cornell+Cinema/@42.446491,-76.485678,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818967400001:0x499020f786b34882!8m2!3d42.446491!4d-76.485678!16s%2Fg%2F1tf6yb5d?hl=en&entry=ttu","4","4.5","42.446491","-76.485678"
"ChIJMYsOeliF0IkRhVNYuMPMc1I","5941317474415301509","Redbox","2085 NY-96","Trumansburg","New York","Movie rental kiosk","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","0","$","1","false","Kiosk chain renting movies, including new releases (many are located inside stores).","false","https://www.google.com/maps/place/Redbox/@42.533026,-76.639679,17z/data=!3m1!4b1!4m6!3m5!1s0x89d085587a0e8b31:0x5273ccc3b8585385!8m2!3d42.533026!4d-76.639679!16s%2Fg%2F1tf7t36d?hl=en&entry=ttu","9",,"42.533026","-76.639679"
"ChIJiXIfOHOB0IkRKW5Ik_rOq0Y","5092391379280621097","Redbox","214 N Meadow St","Ithaca","New York","Movie rental kiosk","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","0","$","1","false","Kiosk chain renting movies, including new releases (many are located inside stores).","false","https://www.google.com/maps/place/Redbox/@42.4405993,-76.5087575,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08173381f7289:0x46abcefa93486e29!8m2!3d42.4405993!4d-76.5087575!16s%2Fg%2F1v_0kqp4?hl=en&entry=ttu","31",,"42.4405993","-76.5087575"
"ChIJd5TQDg6B0IkR-HlNIZ6QoUA","4657162498515761656","Redbox","135 Fairgrounds Memorial Pkwy","Ithaca","New York","Movie rental kiosk",,,,,,,,,,,,,,,"false","0","$","1","false","Kiosk chain renting movies, including new releases (many are located inside stores).","false","https://www.google.com/maps/place/Redbox/@42.4275548,-76.5139554,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810e0ed09477:0x40a1909e214d79f8!8m2!3d42.4275548!4d-76.5139554!16s%2Fg%2F1wyc59lb?hl=en&entry=ttu","35",,"42.4275548","-76.5139554"
"ChIJb8gYYp562okREoxQOrBwpvM","17556844099545369618","Redbox","169 North St","Dryden","New York","Movie rental kiosk","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","0","$","1","false","Kiosk chain renting movies, including new releases (many are located inside stores).","false","https://www.google.com/maps/place/Redbox/@42.5023396,-76.2989813,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a9e6218c86f:0xf3a670b03a508c12!8m2!3d42.5023396!4d-76.2989813!16s%2Fg%2F11gfhb7y8c?hl=en&entry=ttu","29",,"42.5023396","-76.2989813"
"ChIJOeu8lEp32okRwZpWvS-vLTY","3903969071574981313","Redbox","202 Main St","Groton","New York","Movie rental kiosk","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","0",,"1","false","Kiosk chain renting movies, including new releases (many are located inside stores).","false","https://www.google.com/maps/place/Redbox/@42.5871413,-76.3671324,17z/data=!3m1!4b1!4m6!3m5!1s0x89da774a94bceb39:0x362daf2fbd569ac1!8m2!3d42.5871413!4d-76.3671324!16s%2Fg%2F11fp64tvn9?hl=en&entry=ttu","26",,"42.5871413","-76.3671324"
"ChIJkTixe5yB0IkRIaV8x4f2BwE","74298981902755105","Cinemapolis","120 E Green St","Ithaca","New York","Movie theater",,,,,,,,,,,,,,,"false","399",,"80","false","Independent theater features art & indie movies, showcases local filmmakers & hosts film festivals.","false","https://www.google.com/maps/place/Cinemapolis/@42.4387795,-76.497034,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c7bb13891:0x107f687c77ca521!8m2!3d42.4387795!4d-76.497034!16s%2Fg%2F1tg51dgy?hl=en&entry=ttu","3","4.8","42.4387795","-76.497034"
"ChIJKaOTClqC0IkR08o9vqce8kE","4751894262629386963","Regal Ithaca Mall","40 Catherwood Rd","Ithaca","New York","Movie theater",,,,,,,,,,,,,,,"false","987",,"272","false","Theater complex with multiple screens featuring new release films, plush seating & concession stand.","false","https://www.google.com/maps/place/Regal+Ithaca+Mall/@42.4842957,-76.4918336,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0a93a329:0x41f21ea7be3dcad3!8m2!3d42.4842957!4d-76.4918336!16s%2Fg%2F1wb8vn_f?hl=en&entry=ttu","2","4.3","42.4842957","-76.4918336"
"ChIJiXIfOHOB0IkR-gCih2i51xU","1573930453392556282","Redbox","625 W Clinton St","Ithaca","New York","Movie rental kiosk","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","0","$","1","false","Kiosk chain renting movies, including new releases (many are located inside stores).","false","https://www.google.com/maps/place/Redbox/@42.4363101,-76.5071765,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08173381f7289:0x15d7b96887a200fa!8m2!3d42.4363101!4d-76.5071765!16s%2Fg%2F1thky729?hl=en&entry=ttu","20",,"42.4363101","-76.5071765"
"ChIJ6-zVmZZ62okRH86fj3eCO00","5565185214568713759","The Movie House & More","20 W Main St","Dryden","New York","Novelty store","Monday","10 AM to 5 PM","Tuesday","10 AM to 5 PM","Wednesday","10 AM to 5 PM","Thursday","10 AM to 5 PM","Friday","10 AM to 5 PM","Saturday","10 AM to 5 PM","Sunday","10 AM to 5 AM","false","5",,"5","false",,"false","https://www.google.com/maps/place/The+Movie+House+%26+More/@42.4907497,-76.2983958,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a9699d5eceb:0x4d3b82778f9fce1f!8m2!3d42.4907497!4d-76.2983958!16s%2Fg%2F11h9x3m5sc?hl=en&entry=ttu","14","4.6","42.4907497","-76.2983958"
"ChIJ2Rvrj_CB0IkR18h1wHdtTJA","10397806000789113047","Visions Amphitheater","410 Elmira Rd","Ithaca","New York","Performing arts theater",,,,,,,,,,,,,,,"false","0",,"4","false",,"false","https://www.google.com/maps/place/Visions+Amphitheater/@42.4186893,-76.5220122,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081f08feb1bd9:0x904c6d77c075c8d7!8m2!3d42.4186893!4d-76.5220122!16s%2Fg%2F11tt12nj15?hl=en&entry=ttu","17",,"42.4186893","-76.5220122"
"ChIJpwdTeJWd0IkRYBLV5636Hyk","2963362704658862688","The Savage Club Performing Arts Center","1004 Auburn Rd","Groton","New York","Performing arts theater",,,,,,,,,,,,,,,"false","3",,"3","false",,"false","https://www.google.com/maps/place/The+Savage+Club+Performing+Arts+Center/@42.5994658,-76.4968904,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09d95785307a7:0x291ffaade7d51260!8m2!3d42.5994658!4d-76.4968904!16s%2Fg%2F11r_mq1dmj?hl=en&entry=ttu","28","3.7","42.5994658","-76.4968904"
"ChIJV5sYjiCC0IkRxuwrPZ50GCc","2817129789900188870","Bailey Hall","230 Garden Ave","Ithaca","New York","Performing arts theater",,,,,,,,,,,,,,,"false","157",,"208","false",,"false","https://www.google.com/maps/place/Bailey+Hall/@42.4494489,-76.4799676,17z/data=!3m1!4b1!4m6!3m5!1s0x89d082208e189b57:0x2718749e3d2becc6!8m2!3d42.4494489!4d-76.4799676!16s%2Fm%2F026f1nw?hl=en&entry=ttu","31","4.7","42.4494489","-76.4799676"
"ChIJp5L3e46B0IkRXeC8KGPJ3oY","9718426473634521181","Schwartz Center for the Performing Arts","430 College Ave","Ithaca","New York","Performing arts theater",,,,,,,,,,,,,,,"false","43",,"21","false","Performing arts center at Cornell University featuring plays, dance performances & film screenings.","false","https://www.google.com/maps/place/Schwartz+Center+for+the+Performing+Arts/@42.4424685,-76.4859262,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e7bf792a7:0x86dec96328bce05d!8m2!3d42.4424685!4d-76.4859262!16s%2Fg%2F1hc1x1vj1?hl=en&entry=ttu","14","4.7","42.4424685","-76.4859262"
"ChIJycoDu4OB0IkRlrkz2b4BJU4","5630908828296133014","Walmart Home Theater Installation","135 Fairgrounds Memorial Pkwy","Ithaca","New York","Home cinema installation","Monday","6 AM to 11 PM","Tuesday","6 AM to 11 PM","Wednesday","6 AM to 11 PM","Thursday","6 AM to 11 PM","Friday","6 AM to 11 PM","Saturday","6 AM to 11 PM","Sunday","6 AM to 11 PM","false","0",,"2","false",,"false","https://www.google.com/maps/place/Walmart+Home+Theater+Installation/@42.427633,-76.513975,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08183bb03cac9:0x4e2501bed933b996!8m2!3d42.427633!4d-76.513975!16s%2Fg%2F11rsrk2x4f?hl=en&entry=ttu","43",,"42.427633","-76.513975"
"ChIJ7__voSGC0IkRPgJNmKMR5Bo","1937693134008681022","Risley Theatre","Risley Dr","Ithaca","New York","Performing arts theater",,,,,,,,,,,,,,,"false","11",,"16","false",,"false","https://www.google.com/maps/place/Risley+Theatre/@42.4528747,-76.481684,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08221a1efffef:0x1ae411a3984d023e!8m2!3d42.4528747!4d-76.481684!16s%2Fg%2F1tf_tvhb?hl=en&entry=ttu","12","4.5","42.4528747","-76.481684"
"ChIJBcQA9NiD0IkRCxXPsZbIMJg","10966485642200945931","Hangar Theatre","801 Taughannock Blvd","Ithaca","New York","Performing arts theater",,,,,,,,,,,,,,,"false","303",,"115","false","Plays, concerts & stage performances of children's books at this professional theater.","false","https://www.google.com/maps/place/Hangar+Theatre/@42.4552976,-76.5174045,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083d8f400c405:0x9830c896b1cf150b!8m2!3d42.4552976!4d-76.5174045!16s%2Fm%2F0r8k5sw?hl=en&entry=ttu","8","4.7","42.4552976","-76.5174045"
"ChIJofc3-JyB0IkRJfXvm2bs1wU","421065015629444389","Kitchen Theatre Company","417 W State St","Ithaca","New York","Performing arts theater",,,,,,,,,,,,,,,"false","91",,"79","false","Small, 99-seat stage showcasing new & familiar plays in a green building with an art gallery & bar.","false","https://www.google.com/maps/place/Kitchen+Theatre+Company/@42.439258,-76.5048045,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cf837f7a1:0x5d7ec669beff525!8m2!3d42.439258!4d-76.5048045!16s%2Fm%2F0k6ygfd?hl=en&entry=ttu","9","4.9","42.439258","-76.5048045"
"ChIJn6DcVZyB0IkRerhSO5NW5r0","13683719708167288954","State Theatre of Ithaca","107 W State St","Ithaca","New York","Performing arts theater",,,,,,,,,,,,,,,"false","713",,"1098","false","Historic, 1,600-seat theater with ornate detailing stages concerts, comedy shows & musicals.","false","https://www.google.com/maps/place/State+Theatre+of+Ithaca/@42.4392509,-76.4995575,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c55dca09f:0xbde656933b52b87a!8m2!3d42.4392509!4d-76.4995575!16s%2Fm%2F09g85zx?hl=en&entry=ttu","6","4.7","42.4392509","-76.4995575"
"ChIJk0Fkgo2B0IkRP6h1TETC348","10367218465826515007","Actor's Workshop of Ithaca","105 Harvard Pl","Ithaca","New York","Performing arts theater",,,,,,,,,,,,,,,"true","5",,"1","false",,"false","https://www.google.com/maps/place/Actor's+Workshop+of+Ithaca/@42.4404343,-76.4822897,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818d82644193:0x8fdfc2444c75a83f!8m2!3d42.4404343!4d-76.4822897!16s%2Fg%2F1tdcmys8?hl=en&entry=ttu","64","5","42.4404343","-76.4822897"
"ChIJQ5FM33GB0IkR9LoAFokOyCg","2938614738801703668","Running to Places","1013 W State St","Ithaca","New York","Youth organization",,,,,,,,,,,,,,,"false","0",,"3","false",,"false","https://www.google.com/maps/place/Running+to+Places/@42.4402499,-76.5142846,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08171df4c9143:0x28c80e891600baf4!8m2!3d42.4402499!4d-76.5142846!16s%2Fg%2F11ghr10k7l?hl=en&entry=ttu","19",,"42.4402499","-76.5142846"
"ChIJB_k4522B0IkRGLQHtkJd6CA","2371247744913749016","The Cherry Arts","102 Cherry St","Ithaca","New York","Non-profit organization",,,,,,,,,,,,,,,"false","54",,"121","false",,"false","https://www.google.com/maps/place/The+Cherry+Arts/@42.4386022,-76.5154551,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0816de738f907:0x20e85d42b607b418!8m2!3d42.4386022!4d-76.5154551!16s%2Fg%2F11cp7l2p3s?hl=en&entry=ttu","25","4.9","42.4386022","-76.5154551"
"ChIJofYgee2B0IkR6RtO5eDdfFs","6592387912553077737","Alice Statler Auditorium","106 Statler Dr","Ithaca","New York","Auditorium",,,,,,,,,,,,,,,"false","1",,"2","false",,"false","https://www.google.com/maps/place/Alice+Statler+Auditorium/@42.4456343,-76.481682,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081ed7920f6a1:0x5b7cdde0e54e1be9!8m2!3d42.4456343!4d-76.481682!16s%2Fg%2F11thl2t2sz?hl=en&entry=ttu","41","4","42.4456343","-76.481682"
"ChIJ-zem-4SB0IkRGJ8DQiAln24","7971130685945782040","Ballroom Theatre Arts Dancing Services","87 University Ave","Ithaca","New York","Event venue",,,,,,,,,,,,,,,"true","0",,"1","false",,"false","https://www.google.com/maps/place/Ballroom+Theatre+Arts+Dancing+Services/@42.4433689,-76.4943155,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08184fba637fb:0x6e9f252042039f18!8m2!3d42.4433689!4d-76.4943155!16s%2Fg%2F1th24sn8?hl=en&entry=ttu","63",,"42.4433689","-76.4943155"
"ChIJf5Iw0I2B0IkRLBgEfNuF9hA","1222311526602643500","Cornell University Department of Performing and Media Arts","Schwartz Center, 430 College Ave","Ithaca","New York","University department",,,,,,,,,,,,,,,"false","1",,"1","false",,"false","https://www.google.com/maps/place/Cornell+University+Department+of+Performing+and+Media+Arts/@42.4424685,-76.4859262,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818dd030927f:0x10f685db7c04182c!8m2!3d42.4424685!4d-76.4859262!16s%2Fg%2F1tftm5jl?hl=en&entry=ttu","31","5","42.4424685","-76.4859262"
"ChIJFVlnXd6B0IkRzJ3ZuAVT7tA","15055061888387358156","Pearl-IthacaCarShare","611 E State St","Ithaca","New York","Transportation service",,,,,,,,,,,,,,,"false","0",,"1","false",,"false","https://www.google.com/maps/place/Pearl-IthacaCarShare/@42.438803,-76.488761,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081de5d675915:0xd0ee5305b8d99dcc!8m2!3d42.438803!4d-76.488761!16s%2Fg%2F11ncl60p5v?hl=en&entry=ttu","52",,"42.438803","-76.488761"
"ChIJzXuzMnSB0IkRkXwlr4ZPaA8","1110224748029508753","Civic Ensemble","103 W Seneca St Suite 301B","Ithaca","New York","Performing arts group",,,,,,,,,,,,,,,"false","1",,"2","false",,"false","https://www.google.com/maps/place/Civic+Ensemble/@42.4402117,-76.499304,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0817432b37bcd:0xf684f86af257c91!8m2!3d42.4402117!4d-76.499304!16s%2Fg%2F11clv4x49g?hl=en&entry=ttu","23","5","42.4402117","-76.499304"
"ChIJ9cyXya6B0IkRYg9M3XN847s","13538801741881675618","Ithaca College Theatre Arts","Dillingham Center, 953 Danby Rd","Ithaca","New York","Drama school","Monday","8:30 AM to 5 PM","Tuesday","8:30 AM to 5 PM","Wednesday","8:30 AM to 5 PM","Thursday","8:30 AM to 5 PM","Friday","8:30 AM to 5 PM","Saturday","Closed","Sunday","Closed","false","4",,,"false",,"false","https://www.google.com/maps/place/Ithaca+College+Theatre+Arts/@42.4212367,-76.4983573,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081aec997ccf5:0xbbe37c73dd4c0f62!8m2!3d42.4212367!4d-76.4983573!16s%2Fg%2F1hm4t6f51?hl=en&entry=ttu","9","5","42.4212367","-76.4983573"
"ChIJVVVVdCCC0IkRDGiaQHmfRLg","13277912944518785036","Clark Physical Sciences Library","293 Clark Hall","Ithaca","New York","University library","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","0",,"1","false",,"false","https://www.google.com/maps/place/Clark+Physical+Sciences+Library/@42.4497231,-76.4812084,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0822074555555:0xb8449f79409a680c!8m2!3d42.4497231!4d-76.4812084!16s%2Fg%2F1tgn5qm6?hl=en&entry=ttu","20",,"42.4497231","-76.4812084"
